"","confidence_score","id","polarity","response_confidence_score","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating","response","response_2","response_3","degree"
"5180","23.7175","112847","positive","100.0","My cat love it.no indigestion.I am using for last 2years.now with wet food also","amzn1.account.AEHNFPLO35FSY6YJD6PBY24KOUVA","honey","Amazon India","R2LY3P16PO8Q5H","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5181","98.2","112857","positive","0.0","Very good Product - My kitten love to eat","amzn1.account.AE2XI7C5NW4BRVGAHIZ6JQCR3UZQ","PANKAJ","Amazon India","R3H60LMNY4CM2L","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5182","83.21","112863","positive","98.0","Cat likes this one.","amzn1.account.AGV6DRTVCOTV2XTYLEY7VAIAJS2A","Michael McCudden","Amazon India","R2V0S0CGZBLC5N","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5183","45.495","112864","positive","98.0","Very good","amzn1.account.AHEC7QP6THZXRSK5B64SFOQQ2ZEA","Samay","Amazon India","RJ74RUER54E03","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5184","44.245","112875","positive","98.0","Good","amzn1.account.AFA5DRN72YE3CWM4KZM3J744YESQ","DEEPA","Amazon India","R2PESI44DTP9PG","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5185","87.34","112876","positive","98.0","My dog really like it.","amzn1.account.AFGIARGRJQ2KGRM5DUUOOUZWO2BA","Dahunhakani","Amazon India","R3LCHAF5DI6YID","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5186","0.0","112877","negative","98.0","Wholesome food for my k-9","amzn1.account.AFKYOK56XDLRYVWA4PJGJR4AV65A","Vivek P Joshi","Amazon India","R22B698O0EPYNJ","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5187","47.585","112878","positive","98.0","AWESOME","amzn1.account.AHGOJPF23C3VQ6EMZVEIQKE4IDRA","vijayshankar soni","Amazon India","REENFU0N8XHAM","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5188","88.49","112879","positive","99.35","Good product for the money","amzn1.account.AFAROYEIO4JQ2JOECLAVTKYKK2VQ","Amazon Customer","Amazon India","R1GCR1MK4HGNGH","4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5189","31.8166666667","112880","positive","98.0","Best for pets above 1.5 years. GO FOR IT","amzn1.account.AHGKY7RV7XAPN55SFVJURSZA5TWA","jatin hatwal","Amazon India","R37JLA2UFASMUT","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5190","44.89","112881","positive","-2.0","The bag had hole in it. Hopefully the food was safe. It wasn't spoiled. My dog likes it.","amzn1.account.AFT5VHRHAKORXW5IGRV2RWJPFHTQ","A dog lover","Amazon India","RDPXLCQ6TU84M","2","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5191","88.49","112882","positive","0.0","always good in service","amzn1.account.AH46MYCGFS2YIXE5CAWP3X4BYDXQ","AP","Amazon India","R39L5J6FH58XK0","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5192","63.0733333333","112883","positive","97.35","Dear Vikash,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx2YPC7ALOBTG46","0","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5193","-63.45","112884","negative","98.05","This package has caused infection in liver of GSD dog. I won't be ordering pedigree any more.Dangerous product. My family is in so depression right now.","amzn1.account.AF5DXP5LSMSKHSXFTQBP4GRJFBZA","vikash ranjan","Amazon India","R3QKWTQ0RFA39K","1","Dearvikash ranjan, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"5194","60.6716666667","112885","positive","-4.0","Dear Customer, We apologize for the inconvenience and would like to understand the issue better. We request you to call us on our toll free number 1800407112121, or E-mail us on pedigree.india@effem.com with complete contact details and we would be very happy to help you Better. Our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday. Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx1AGW897HCO9HT","0","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5195","60.6716666667","112886","positive","-4.0","Dear Customer, We apoloogize for the inconvenience and would like to understand the issue better. We request you to call us on our toll free number 1800407112121, or E-mail us on pedigree.india@effem.com with complete contact details and we would be very happy to help you Better. Our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday. Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx1UCR29WE5BBWG","0","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5196","-81.37","112887","negative","100.0","Old stock not recieved bms voucher","amzn1.account.AHOEVOTTBF4RAD3G6LWPZPQKQGHA","Amazon Customer","Amazon India","R178EL3IX0CHCV","1","DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"5197","86.19","112895","positive","98.0","My cat loves it.","amzn1.account.AH26NM3PGSTLX3SGE5FDAMR46B5Q","Ashok Atluri","Amazon India","R37KRXTJXLTXEB","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5198","86.19","112896","positive","98.0","My cat loves it","amzn1.account.AELNRMVV7TNS2OXXYVSZ4JRQ45OA","Amazon Customer","Amazon India","R3UPBLGHEEKXT7","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5199","94.87","112897","positive","100.0","my cats love chicken in gravy","amzn1.account.AFNRWN5Q5EZ5ADLLN74WG72TKQPA","Amazon Customer","Amazon India","RP7HHJYYJ5C64","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5200","67.8033333333","112907","positive","98.7","Item is made in Hungary and the quality reflects in the product.My dog just loves it.Thanks to Amazon& the seller.","amzn1.account.AE4VK7MEE37KAC3KOMZPTU3T7D2Q","RISHI KRISHNAN P K","Amazon India","R1Y68BU7PUFNLP","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5201","98.72","112926","positive","98.0","Perfect for my Doggy, he also loved","amzn1.account.AGNZLT7OEEVOZJPLRBNTLKJX6W4Q","Amazon Customer","Amazon India","R234W9KQXBYTXW","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5202","47.435","112927","positive","98.0","Love it","amzn1.account.AEMW5HU2AW6ZAOY24U5BTTBWMZVA","VRUTTIK SONI","Amazon India","R29KGFSOPZT9R0","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5203","-90.29","112928","negative","0.0","Wrong products  delivered","amzn1.account.AHL3NJGZTKPSC7D5JREZHQZ2VA5A","Amazon Customer","Amazon India","RINT7QWXKZKTQ","1","","","",""
"5204","45.0916666667","112929","positive","99.35","Mix this gravy with rice or the dog kibble. And your dog would love it and eat the whole food. It actually has chicken pieces cut into small soft blocks, so that your dog finds the chicken to eat too. It helps in healthy bowel movements and to keep you dog filled and healthy.My dog loves this a lot as it has a good taste and has never had any issues after having this gravy food.Also it is very affordable from amazon due to its offers and discounts and free delivery.","amzn1.account.AGGC3FD5MAYULPULUXVYYBQ6DUXQ","Robinson","Amazon India","R38YBV1GMOFAGC","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5205","45.495","112930","positive","98.0","very good","amzn1.account.AGF5TG3GI2SQ6TNOY4KSCAFV6ZVQ","Amazon Customer","Amazon India","R1LJS4DE29XPQH","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5206","89.85","112931","positive","100.0","Mix with dry food of any brand and the pup/dog will love it.I feed this mixed with dry food of drools and my dog loves it(once a day). And is good for the immunity and health.","amzn1.account.AES42AQGFPPLZH4LZUT73QHZJIJA","deepak chopra","Amazon India","R396QBSCADAI2K","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5207","-51.45","112932","negative","98.0","Best food with milk for lil pups..","amzn1.account.AFUFFLOUYANC3QZ5YNOXS3VOHDXA","Vaibhav Kallurkar","Amazon India","R2KT11ULWZ5938","5","DearVaibhav Kallurkar, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"5208","47.435","112933","positive","98.0","Dogs love it","amzn1.account.AF4LFVU2BWKCRM7LXBHNMOTWJRSA","Amazon Customer","Amazon India","R39CLCWSX6J8PO","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5209","63.0733333333","112934","positive","97.35","Dear Raghav,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx274UXL228V64M","0","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"5210","61.645","112935","positive","96.0","Please donot give it to your pet! I dont need to but I am going to caution you that it doesnt contain wholesome chicken but it contains chicken wastes and yes the dogs love to gulp it down and it May seem to be a big relief for the owners that their pet is well fed but my dog had specs of blood in his poo whenever we would feed it to him. I know this AS as soon as we stopped giving it to him there was nothing wrong with his poo and we were sure of it as we were not giving him anything else except for this with chapati . Also he had been dewormed according to strict schedule with the vet.We then moved on to homemade boiled chicken with chapati and yes the blood had completely vanished. Please heed to this as we have a good experience with dogs.","amzn1.account.AEMS6ADGUGAO5X2CIH7EV22Z5LCQ","Raghav ahuja","Amazon India","R2LAAGV3I9MWO2","1","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5211","73.2375","112936","positive","99.35","It is truly fantastic as a product & a daily diet for your loved dogs. Infact for the two dogs out of 4 I have, weve been using it since 8 good years approximately, & has never disappointed till date. Could be mixed with the kibble food, rice, or even fed just like that for a quick meal. Do not use excessive quantity, if using half as a pouch, do refrigerate it.","amzn1.account.AFJD2JILUJGZ6HSRA5HKZLNMIF2Q","Sahil Shete","Amazon India","RPP87YEPMBFGJ","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5212","41.605","112937","positive","98.0","I like it.","amzn1.account.AHIRTQWT6M4A3RJ545GWSLUPDBIA","Arun v.","Amazon India","R3DR0Y518QE4ET","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5213","47.275","112938","positive","98.7","My Pet he is 3 month old Pomeranian puppy very moody when it comes to feed him... But he love pedigree gravy... I am so happy to get this product safely at my door step without any damage within a day. Very Happy with my purchase","amzn1.account.AGJ5QM5P2YSPDXILB44XOWXHDIKQ","Nikita Maggu","Amazon India","RBGDMWBE158M5","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5214","44.245","112939","positive","0.0","good product","amzn1.account.AF5VR766F2YSVF7ERBBVDO6F3PMA","Amazon Customer","Amazon India","R1ICI99WVG50JT","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"5215","44.245","112940","positive","98.0","good","amzn1.account.AEC756YQJZCCNGHHK6LR5AH4AM4Q","AKKARAPAKA AMRUTHAVALLI","Amazon India","R2MLL0WLM354ZC","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5216","97.56","112941","positive","100.0","Best value for money. Ideal for pets with a good blend of flavour.","amzn1.account.AHWWDZMVVWHZ72J4A7ZGO6ZXGWAA","ANIL KUMAR S","Amazon India","R25IUCFKCBIY3L","4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"5217","0.0","112942","negative","98.0","Dogs just grab it!!!","amzn1.account.AFUGTRZSYRPMW3B5TVRHLXF5CLNA","GIRIDHAR","Amazon India","R1XPZRILA5ZFHV","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
