aspect,aspect_keyword,flag,id,review_text,reviewer_id,reviewer_name,sentiment_score,source_name,source_review_id,star_rating,response
[],[],0,109493.0,My cat unfortunately refused to eat this food,amzn1.account.AHLQSKWK2LC3AEPGBANQ3ZQIIP6Q,Amazon Customer,-99.88,Amazon India,R1KSD9YCQI3RM5,1.0 out of 5 stars,"DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[health_impact],[health],0,109494.0,cats like it and it doesnt harm cat health!!,amzn1.account.AGYPTUCBWSO6XYQLFX56NVJ7RPLQ,T. Sarangarajan,-99.39,Amazon India,RWBCHBB79FC3O,4.0 out of 5 stars,"DearT. Sarangarajan, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,109495.0,"Laadli,My cat enjoys this.she is satisfied with this.",amzn1.account.AG4G27FIJBV4N54ZECAWRMOLR5MQ,Amazon Customer,99.4,Amazon India,R23KU1FZXT1KRS,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[convienience, dog-user-breed]","[packet, snack]",0,109496.0,"My Tomcat likes it so much that I give him as a snack everyday. It's got less odour, comes handy when the cat is hungry for some snack. The packet is enough for about a month of snacks, twice daily. I've ordered it every month since past six months.",amzn1.account.AGHQSYSJ67E4TQ6E7G5NUCXXZUUA,Sak,0.2250000000000002,Amazon India,R1113C8RDBRSD3,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[pricing],"[money, price]",0,109497.0,cats hated it. waste of money. full of chemicals. ingredients are not listed and price is far too high. dont buy this imported rubbish,amzn1.account.AES6JXBIMZZTCO7CS5CPAKUQAWZA,Savitri,-39.604,Amazon India,R1P8PGD3VX81RP,2.0 out of 5 stars,"DearSavitri, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[delivery, dont_reply]",[delivery],3,109498.0,"Cats love this, I have subscribed it for monthly delivery now.",amzn1.account.AFZSDQJCCRR5ZZLFTW4KLPA3SQKQ,Vinod from Bangalore,99.95,Amazon India,R23QL64MSBV2ZT,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[nutrition_ingredientst, smell, taste]","[chicken, smells, flavor]",0,109499.0,My cat loves whiskas Tuna and Ocean fish flavor but not this one. I don't know why but Chicken flavor smells weird as well.,amzn1.account.AHUFNDKO7ZBYJXEZLO2PAY56IR6A,Prasad Gavhane,99.045,Amazon India,R1Y204Q4WSOSZW,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[all, dont_reply]",[product],3,109500.0,meri bili loves this product.,amzn1.account.AHS2DYYN2DLLS2M4YGLILOG6WUNQ,Manjit Singh,99.32,Amazon India,R2RRE4SXRX0H0H,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109501.0,Good stuff.,amzn1.account.AFS6WDIAO6PIYN6YY7HXIODSHBDQ,Sandeep B,48.355,Amazon India,R2ZHTJE94V14FE,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,109502.0,I will not buy it again.,amzn1.account.AED6GM23VXPBUGFYFIUIGKCLQ5JQ,Amazon Customer,0.0,Amazon India,RHXV9Y6B7HIVE,1.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,109503.0,Good product,amzn1.account.AHLN2KVYJB3ZZG44NCSWJS6B3Y4Q,Aswathy Divakaran,48.355,Amazon India,R1OJPREJJFS9I4,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109504.0,Nice,amzn1.account.AFEL3E4SJWQYGRDDX2W4PIHFWUFQ,Zeeshan,43.71,Amazon India,R17L9ND59J7KQO,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,109505.0,bad,amzn1.account.AEQ7LC36WDX4BR26AEJHSSWUKK4Q,TAHA ENTERPRISES,-41.605,Amazon India,R22I8FJXCVL24T,2.0 out of 5 stars,"DearTAHA ENTERPRISES, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[pricing],"[value, money]",0,109506.0,Excellent. Value for money.,amzn1.account.AGFCKSQGLKZDZP4G4DHJUAXLCIAQ,Naveen B.,95.52499999999999,Amazon India,R3FZ5GCC6O4VD2,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[convienience, information, nutrition_ingredientst, taste]","[pack, kg, 3 kg, kg pack, chicken, flavor]",0,109507.0,My cat loved it. The company should also introduce the chicken flavor in 3 kg pack.,amzn1.account.AGFYESHMKOQHVVXVRPW7LL7LMZJA,Amazon Customer,49.875,Amazon India,R2UKXL9S8UF754,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[convienience, pricing]","[package, packet, buying]",0,109508.0,Man its cat food don't send spoiled food to anybody which can be poi.son.ous. whiskas cat food package was opened and spilled all over. You had put sellotape to hide the opened portion of the packet. When we are buying a cat food it should be fresh and cat should like it instead you are making our cats to die. I am not buying again.,amzn1.account.AGOSL4TIDFEQREKOQWYXD63HN5UA,Amazon Customer,-41.66142857142857,Amazon India,R24ENL3ZZLLV9R,1.0 out of 5 stars,"DearAmazon Customer, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,109509.0,My cat like it soo much,amzn1.account.AE6GDZ3FLKWGMIDGVHQ6ZTCKC2UA,Chandna,99.39,Amazon India,R2NNNSR0VMHN04,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109510.0,My kitties love it!,amzn1.account.AGMJN7JFDFYHSUQCSAJ7TFEBO2YQ,Deep Biswas,99.65,Amazon India,RPJ04ZX7N06BP,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,109511.0,My cats didn't like the product.,amzn1.account.AHFDFNVZB2ZRTRGMKFBZEQNOX4TQ,Amazon Customer,-99.39,Amazon India,R1YS064TPIU4MH,1.0 out of 5 stars,
"[nutrition_ingredientst, taste]","[chicken, flavour]",0,109512.0,The chicken flavour is well liked by all my cats. One if my cats is a poor eater. Even she hogs at this flavour. Looks like it scores much above the ocean fish flavour.,amzn1.account.AEO5E6WGMPR4XVZQXVBIIS4YRFLQ,krritikks,24.9675,Amazon India,R7JOCTQTJ7PAE,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109513.0,"Soggy and my cat doesn't eat it unless she is starving. Having said that, your cat may love this, but mine doesn't.",amzn1.account.AHUUKIENAOFO2T46JURKCIKCAXAQ,Shwetank Dhyani,0.029999999999996696,Amazon India,R1QVD46KOKJSJK,1.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[convienience, smell]","[box, smell]",0,109514.0,"My cat goes crazy when I lift up the box of whiskas. She loves them, but sometimes when fed too much she pukes it off. 4 stars because of the smell :D",amzn1.account.AGENMW4LYRODIC44KI5QG4BEPGDQ,Kannan,33.27333333333333,Amazon India,R107ICGXSLD8A2,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109515.0,My cat is happy with its food...,amzn1.account.AFZFUCLPPQRSOLTXDFNN7J75NFGA,Amazon Customer,99.65,Amazon India,RULHQZQ7WDIKB,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,109516.0,A good product buy a costly one...,amzn1.account.AEFHLBACGKLFFF3SWCYBEDI45BPQ,Hemanth,99.55000000000001,Amazon India,R2AKFMOXLNEM2Y,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109517.0,Satisfactory.,amzn1.account.AGZD4BLMK3LZMNM4VGDXZYOIHL4Q,Amazon Customer,41.605,Amazon India,R25QNN7EJLKOJM,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,109518.0,My cat didnt have any complaints with this one . But her fav brand as of now is Drools,amzn1.account.AG2YEUYAMQHBGCDLAZM2MPAIX74A,D&amp;P,-49.895,Amazon India,R1QIISEEA0KCRJ,4.0 out of 5 stars,"DearD&amp;P, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[convienience, dont_reply]",[packet],3,109519.0,My cat run to me when he sees that I am opening the packet so I guess he wants to it a complete 5 out of 5,amzn1.account.AHNIH2XFHNCJRKASD5CRFCWFTFYQ,Amazon Customer,0.0,Amazon India,R2LIQVRE72AUSD,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[dog-user-breed, nutrition_ingredientst]","[snack, meal]",0,109520.0,My kids (kittens) love to eat this as snack. Not as a meal.,amzn1.account.AGSWSWPLDN75UP4P5ITCO3OHOD4Q,Misha Sodhi,49.964999999999996,Amazon India,R2967DD1U2FJ3A,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[smell],[smell],0,109521.0,My cat loves it 200% but at first eat it ate only half.. now it finish it off within 10mins.. and asking daily.. my cat very much attracted to this food smell! No side effects.. no complaints!,amzn1.account.AG43BFBVSOZNTXCYIJ5IFUW2A5QA,Amazon Customer,49.27333333333333,Amazon India,R1CNEG219FKCVA,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109522.0,Good but not best because my didn't love much as compared to me-o cat foodI bought this because it was a lil cheapBut thinking to buy me-o next time,amzn1.account.AEYQ3RKVAC3EMXVSL3X24TOAXDDA,ramsha begum,-100.0,Amazon India,RRJGT7FA6SH02,4.0 out of 5 stars,"Dearramsha begum, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[taste],[flavor],0,109523.0,It's a very gud product.our cat enjoying this flavor. I suggest k please supply for kittens .nit only adult cats.,amzn1.account.AE4AWVNWFJZA4CKTYYRW5IULMZ7A,Amazon Customer,49.81,Amazon India,RVILO9JCN6L5V,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, convienience]","[product, amazon, packaging, package, outer package]",0,109524.0,"I ordered this product a week ago, and my cat is loving it (which came to me as surprising as she did not have any cat food before, 'cause she's a stray). The product is good, but the packaging (Whiskas package)  it came in was torn a bit. And some of the contents had spilled in the outer package (the Amazon one). So, only a four-star rating from me.",amzn1.account.AFXSTX2AGOQXGX4SETG4YSDQ6K4A,Anne,24.837500000000002,Amazon India,RKUMXO3FN8G4Q,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]","[product, quality food]",3,109525.0,Nice product my cat loves it.Go for it u will get quality food for your cat....5 star,amzn1.account.AES6ODRZ7JLM4RQJLE4QINQYV65A,Mohsin Khan,65.19666666666667,Amazon India,R32KQ53FP6M5H4,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109526.0,its good.,amzn1.account.AFFIWU5WSJIQ2FG6SBJIUEO2DDCA,Amazon Customer,48.355,Amazon India,R25X94G3QDWOV2,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109527.0,Good,amzn1.account.AH4F44XOXM726ZFJ6Q2IEIXVNT6Q,Amazon Customer,44.245000000000005,Amazon India,RS7DRAXKJEGOL,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109528.0,It helps in good digestion.,amzn1.account.AGVYQ7Z43VTTCDLPGRDANHLXEJ2A,Amazon Customer,99.83999999999999,Amazon India,R1KR6CBURCFMD3,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109529.0,"Well, the cats liked it.",amzn1.account.AFK7C6YR7QDW2ZIGJR2FZDAL3UFA,Paplu Rabha,99.65,Amazon India,R6M34JYPBD3B0,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109530.0,Mine is a persian cat who is picky eater. He loves this food and waits for nights to eat it (i give this food as dinner).,amzn1.account.AE2SHORPLGP2SP2Z4TYRM6BHXX6Q,Janice Saji James,49.97,Amazon India,R12A55WBEM1NUS,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[appearance, condition_of_product]","[chew, hard]",0,109531.0,"Too hard for the cat to chew, but it still loves it hence 3 stars.",amzn1.account.AF3JUNY5PFRQ24XZPDUSUNZOHRXQ,M.,99.9,Amazon India,R2TM5AQ869HQWY,3.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, delivery, dont_reply]","[product, delivery]",3,109532.0,Right product and timely delivery.,amzn1.account.AGCTEJIOQKNM5VQHLGN3KQGRMYUQ,Bindu Mohankumar,0.0,Amazon India,RKQ7Q12NYH243,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109533.0,"not very healthy for your cat, i recommend royal cannon",amzn1.account.AFQ53EH6HFL6Z2NGP52R2ZT73IZA,kadambari manocha,-98.0,Amazon India,R2CNP7B6T9WZI9,1.0 out of 5 stars,"Dearkadambari manocha, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[all, dont_reply]",[product],3,109534.0,Good product,amzn1.account.AHDLWKGBDZM37DHVFQ3OTTYMWKWQ,Sudhkar Rao,48.355,Amazon India,R3SZ4UEPWBP4U,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109535.0,not so great. my cat doesn't like it much. disappointed,amzn1.account.AHDVGT2MKKXYRH3AB4PMHQUPUJXA,Swapna,-96.4,Amazon India,RTY0OHO0KEZ1P,3.0 out of 5 stars,"DearSwapna, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,109536.0,good,amzn1.account.AFLPISIYQCUV2UZQPHRZI7ZZBQCA,Ashok Surya,44.245000000000005,Amazon India,RIRV78M95K4TB,3.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,109537.0,Rani da cat chows it down..,amzn1.account.AGSX2THJ5Q636BSDX3LZ6KEJVRIA,Pravina Ullal,0.0,Amazon India,R8HPFTU0EFUWG,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[convienience, nutrition_ingredientst]","[cover, chicken]",0,109538.0,I ordered for chicken i got Mackerel. Since we opened we were not able to returnWe trusted and opened and cats were not eating then only we looked at cover and identified that it is different,amzn1.account.AFY5YMWG4P2RG2WLAQVFFPJYM5CQ,sidharthan,49.275000000000006,Amazon India,R1L62PJWO429E4,2.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,109539.0,"Easy economical option, especially when feeding strays - and not too bad for cats either.",amzn1.account.AGW5AJG6IATESTNJDJ7VEKZRB57Q,Amazon Customer,99.98,Amazon India,R329BTRBK72TVZ,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, condition_of_product]","[online, hard]",0,109540.0,"My cat loves this food. I'm very happy that I'm able to get his food online, since this particular variety is very hard to get where I live.",amzn1.account.AF44IGQA7THK7LZMZXHFF5OGDLEQ,VS,99.63,Amazon India,R35BSJWP7W1J2,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
